1359590426000000,16,0,016C1001,2013-01-30,4819,SL,0,-6.256367,53.356216,-613,16016,33628,10,1
1359590426000000,46,0,00470001,2013-01-30,6735,D1,0,-6.207131,53.278099,-78,46025,33326,7057,0
1359590426000000,171,0,017A1004,2013-01-30,5262,HN,0,-6.364227,53.401108,-490,171004,38067,7334,0
1359590426000000,14,0,00141001,2013-01-30,5374,SL,0,-6.255133,53.368233,-245,14101,33450,246,0
1359590426000000,15,0,00150001,2013-01-30,5019,RD,0,-6.331208,53.275986,-525,15021,33320,3007,0
1359590426000000,65,0,00651003,2013-01-30,7252,RD,0,-6.259164,53.344875,-1033,65007,38004,1358,0
1359590426000000,27,0,077A0001,2013-01-30,4163,RD,0,-6.340758,53.289639,46,27022,33484,2596,1
1359590426000000,27,0,077A1001,2013-01-30,4217,RD,0,-6.237194,53.342278,-703,27023,33519,353,0
1359590426000000,27,0,00271003,2013-01-30,4030,CF,0,-6.191033,53.359051,-253,27114,33238,298,1
1359590426000000,11,0,null,2013-01-30,4211,D1,0,-6.257938,53.363373,0,11007,33527,6122,0
1359590426000000,66,0,066A0001,2013-01-30,2390,PO,0,-6.391984,53.356049,-192,66001,33601,3994,1
1359590426000000,40,0,040D0001,2013-01-30,2217,HN,0,-6.383601,53.419201,-519,40203,40016,7106,0
1359590426000000,44,0,null,2013-01-30,3991,D1,0,-6.249812,53.384808,0,44003,33262,207,0
1359590426000000,68,0,00690001,2013-01-30,1752,CD,0,-6.479630,53.277695,139,68003,38053,4560,0
1359590426000000,49,0,00491001,2013-01-30,2837,RD,0,-6.263657,53.344227,-312,49006,33493,2002,0
1359590428000000,40,0,00401001,2013-01-30,5547,HN,0,-6.298407,53.390507,911,40107,33184,4938,0
1359590428000000,272,0,027B0002,2013-01-30,369,HN,0,-6.276600,53.416866,24,272005,33621,332,1
1359590428000000,9,0,00091001,2013-01-30,3688,PO,0,-6.271100,53.366318,822,9013,33445,7131,1
1359590428000000,7,0,00070004,2013-01-30,6067,D1,0,-6.135300,53.280708,-854,7014,43011,3204,0
1359590428000000,31,0,00311001,2013-01-30,5879,CF,0,-6.191216,53.359085,0,31008,38016,296,1
1359590428000000,63,0,00630001,2013-01-30,1098,D1,0,-6.166400,53.283783,400,63003,33391,4313,0
1359590428000000,33,0,00331001,2013-01-30,264,SL,0,-6.205668,53.477268,392,825002,38022,6050,0
1359590428000000,39,0,039A1002,2013-01-30,3241,PO,0,-6.268581,53.345974,-442,39026,36048,1479,0
1359590428000000,65,0,065B0001,2013-01-30,7221,RD,0,-6.356583,53.276684,-406,65005,38008,2532,0
1359590428000000,150,0,01501001,2013-01-30,6151,RD,0,-6.232983,53.342083,0,150005,33494,5192,1
